category,dish_name,price,veg_nonveg,image_filename,image_prompt
Evening Bites,Veg Roll,110.00,Veg,images/dishes/veg-roll.jpg,"Veg Roll, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Arabic Roll,120.00,Veg,images/dishes/arabic-roll.jpg,"Arabic Roll, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Panjabi Roll,130.00,Veg,images/dishes/panjabi-roll.jpg,"Panjabi Roll, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Mexican Roll,140.00,Veg,images/dishes/mexican-roll.jpg,"Mexican Roll, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Evening Bites,Italian Spicy Roll,130.00,Veg,images/dishes/italian-spicy-roll.jpg,"Italian Spicy Roll, plated on a dark slate board with dipping sauce, crispy golden texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Alfaham Full,490.00,Non-Veg,images/dishes/alfaham-full.jpg,"Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Alfaham Half,250.00,Non-Veg,images/dishes/alfaham-half.jpg,"Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Alfaham Qtr,130.00,Non-Veg,images/dishes/alfaham-qtr.jpg,"Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Peri Peri Full,520.00,Veg,images/dishes/peri-peri-full.jpg,"Peri Peri, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Peri Peri Half,280.00,Veg,images/dishes/peri-peri-half.jpg,"Peri Peri, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Peri Peri Qtr,150.00,Veg,images/dishes/peri-peri-qtr.jpg,"Peri Peri, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Honey Chilli Full,580.00,Veg,images/dishes/honey-chilli-full.jpg,"Honey Chilli, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Honey Chilli Half,310.00,Veg,images/dishes/honey-chilli-half.jpg,"Honey Chilli, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Honey Chilli Qtr,160.00,Veg,images/dishes/honey-chilli-qtr.jpg,"Honey Chilli, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Kanthari Alfaham Full,610.00,Non-Veg,images/dishes/kanthari-alfaham-full.jpg,"Kanthari Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Kanthari Alfaham Half,330.00,Non-Veg,images/dishes/kanthari-alfaham-half.jpg,"Kanthari Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Kanthari Alfaham Qtr,170.00,Non-Veg,images/dishes/kanthari-alfaham-qtr.jpg,"Kanthari Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Pepper Alfaham Full,599.00,Non-Veg,images/dishes/pepper-alfaham-full.jpg,"Pepper Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Pepper Alfaham Half,320.00,Non-Veg,images/dishes/pepper-alfaham-half.jpg,"Pepper Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Pepper Alfaham Qtr,160.00,Non-Veg,images/dishes/pepper-alfaham-qtr.jpg,"Pepper Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Red Chilli Alfaham Full,510.00,Non-Veg,images/dishes/red-chilli-alfaham-full.jpg,"Red Chilli Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Red Chilli Alfaham Half,270.00,Non-Veg,images/dishes/red-chilli-alfaham-half.jpg,"Red Chilli Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Alfahm,Red Chilli Alfaham Qtr,170.00,Non-Veg,images/dishes/red-chilli-alfaham-qtr.jpg,"Red Chilli Alfaham, whole roasted chicken on a dark platter, charred and glossy, garnished with lemon and onion rings, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Burnt Chicken Fried Rice,280.00,Non-Veg,images/dishes/burnt-chicken-fried-rice.jpg,"Burnt Chicken Fried Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Chicken Triple Fusion,280.00,Non-Veg,images/dishes/chicken-triple-fusion.jpg,"Chicken Triple Fusion, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Singapore Rice Skewer,310.00,Veg,images/dishes/singapore-rice-skewer.jpg,"Singapore Rice Skewer, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Dragon Chicken With Hakka Rice,290.00,Non-Veg,images/dishes/dragon-chicken-with-hakka-rice.jpg,"Dragon Chicken With Hakka Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Dragon Beef With Hakka Rice,290.00,Non-Veg,images/dishes/dragon-beef-with-hakka-rice.jpg,"Dragon Beef With Hakka Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Chilli Chicken With Capsicum Rice,280.00,Non-Veg,images/dishes/chilli-chicken-with-capsicum-rice.jpg,"Chilli Chicken With Capsicum Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Mexican Beef With Shimla Rice,350.00,Non-Veg,images/dishes/mexican-beef-with-shimla-rice.jpg,"Mexican Beef With Shimla Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Paneer Burnt Fried Rice,260.00,Veg,images/dishes/paneer-burnt-fried-rice.jpg,"Paneer Burnt Fried Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Shanghai Beef With Garlic Rice,290.00,Non-Veg,images/dishes/shanghai-beef-with-garlic-rice.jpg,"Shanghai Beef With Garlic Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Afgani Chicken With Garlic Rice,280.00,Non-Veg,images/dishes/afgani-chicken-with-garlic-rice.jpg,"Afgani Chicken With Garlic Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Afgani Beef With Garlic Rice,280.00,Non-Veg,images/dishes/afgani-beef-with-garlic-rice.jpg,"Afgani Beef With Garlic Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Spicy Chicken With Jeera Rice,250.00,Non-Veg,images/dishes/spicy-chicken-with-jeera-rice.jpg,"Spicy Chicken With Jeera Rice, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Grand Special Recipe,Grand Special Platter,2199.00,Veg,images/dishes/grand-special-platter.jpg,"Grand Special Platter, elaborately plated fusion rice dish on a dark platter, garnished with herbs and chili, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fries,Normal Fries,70.00,Veg,images/dishes/normal-fries.jpg,"Normal Fries, served in a red paper cone or dark bowl, crispy golden texture, dipping sauce on the side, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fries,Kur Kure Fries,80.00,Veg,images/dishes/kur-kure-fries.jpg,"Kur Kure Fries, served in a red paper cone or dark bowl, crispy golden texture, dipping sauce on the side, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fries,Spicy Lemon Fries,80.00,Veg,images/dishes/spicy-lemon-fries.jpg,"Spicy Lemon Fries, served in a red paper cone or dark bowl, crispy golden texture, dipping sauce on the side, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fries,Peri Peri Fries,80.00,Veg,images/dishes/peri-peri-fries.jpg,"Peri Peri Fries, served in a red paper cone or dark bowl, crispy golden texture, dipping sauce on the side, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fries,Loaded Fries,130.00,Veg,images/dishes/loaded-fries.jpg,"Loaded Fries, served in a red paper cone or dark bowl, crispy golden texture, dipping sauce on the side, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Egg Burger,100.00,Egg,images/dishes/egg-burger.jpg,"Egg Burger, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Double Cheese Burger,110.00,Veg,images/dishes/double-cheese-burger.jpg,"Double Cheese Burger, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Chicken Burger,120.00,Non-Veg,images/dishes/chicken-burger.jpg,"Chicken Burger, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Veg Jumbo Xx,120.00,Veg,images/dishes/veg-jumbo-xx.jpg,"Veg Jumbo Xx, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Double Cheese Chicken Burger,140.00,Non-Veg,images/dishes/double-cheese-chicken-burger.jpg,"Double Cheese Chicken Burger, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Chicken Jumbo Xx,140.00,Non-Veg,images/dishes/chicken-jumbo-xx.jpg,"Chicken Jumbo Xx, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Burger,Zinger Burger,170.00,Veg,images/dishes/zinger-burger.jpg,"Zinger Burger, stacked burger on a dark board, melted cheese dripping, sesame bun, side of fries blurred in background, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Chicken Kuzhimandi Full,690.00,Non-Veg,images/dishes/chicken-kuzhimandi-full.jpg,"Chicken Kuzhimandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Chicken Kuzhimandi Half,390.00,Non-Veg,images/dishes/chicken-kuzhimandi-half.jpg,"Chicken Kuzhimandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Chicken Kuzhimandi Qtr,220.00,Non-Veg,images/dishes/chicken-kuzhimandi-qtr.jpg,"Chicken Kuzhimandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Alfaham Mandi Full,810.00,Non-Veg,images/dishes/alfaham-mandi-full.jpg,"Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Alfaham Mandi Half,440.00,Non-Veg,images/dishes/alfaham-mandi-half.jpg,"Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Alfaham Mandi Qtr,220.00,Non-Veg,images/dishes/alfaham-mandi-qtr.jpg,"Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Peri Peri Alfaham Mandi Full,840.00,Non-Veg,images/dishes/peri-peri-alfaham-mandi-full.jpg,"Peri Peri Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Peri Peri Alfaham Mandi Half,420.00,Non-Veg,images/dishes/peri-peri-alfaham-mandi-half.jpg,"Peri Peri Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Peri Peri Alfaham Mandi Qtr,220.00,Non-Veg,images/dishes/peri-peri-alfaham-mandi-qtr.jpg,"Peri Peri Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Honey Chilli Alfaham Mandi Full,860.00,Non-Veg,images/dishes/honey-chilli-alfaham-mandi-full.jpg,"Honey Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Honey Chilli Alfaham Mandi Half,440.00,Non-Veg,images/dishes/honey-chilli-alfaham-mandi-half.jpg,"Honey Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Honey Chilli Alfaham Mandi Qtr,230.00,Non-Veg,images/dishes/honey-chilli-alfaham-mandi-qtr.jpg,"Honey Chilli Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Pepper Alfaham Mandi Full,870.00,Non-Veg,images/dishes/pepper-alfaham-mandi-full.jpg,"Pepper Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Pepper Alfaham Mandi Half,450.00,Non-Veg,images/dishes/pepper-alfaham-mandi-half.jpg,"Pepper Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Pepper Alfaham Mandi Qtr,240.00,Non-Veg,images/dishes/pepper-alfaham-mandi-qtr.jpg,"Pepper Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Mandhi,Kanthari Alfaham Mandi Full,880.00,Non-Veg,images/dishes/kanthari-alfaham-mandi-full.jpg,"Kanthari Alfaham Mandi, whole mandi platter with rice and meat on a large brass tray, garnished with nuts and raisins, steam rising, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
